# x	y	u	v	mask
  1.3103	 13.2184	  0.0000	  0.0000	  0.0000
  1.4831	 13.2184	  0.0000	  0.0000	  0.0000
  1.6559	 13.2184	  0.0000	  0.0000	  0.0000
  1.8287	 13.2184	  0.0000	  0.0000	  0.0000
  2.0015	 13.2184	  0.0000	  0.0000	  0.0000
  2.1743	 13.2184	  0.0000	  0.0000	  0.0000
  2.3471	 13.2184	  0.0000	  0.0000	  0.0000
  2.5198	 13.2184	  0.0000	  0.0000	  0.0000
  2.6926	 13.2184	  0.0000	  0.0000	  0.0000
  2.8654	 13.2184	  0.0000	  0.0000	  0.0000
  3.0382	 13.2184	  0.4467	 -0.0259	  0.0000
  3.2110	 13.2184	  0.2601	  0.8700	  0.0000
  3.3838	 13.2184	 -0.5746	 -0.8679	  0.0000
  3.5566	 13.2184	 -1.1572	 -0.6229	  0.0000
  3.7294	 13.2184	 -0.0897	 -0.2828	  0.0000
  3.9022	 13.2184	  0.2489	  0.1653	  0.0000
  4.0749	 13.2184	 -0.1312	 -0.2189	  0.0000
  4.2477	 13.2184	  0.8922	  0.2170	  0.0000
  4.4205	 13.2184	  0.3370	 -0.0663	  0.0000
  4.5933	 13.2184	 -0.0029	 -0.0574	  0.0000
  4.7661	 13.2184	 -0.3678	 -0.2087	  0.0000
  4.9389	 13.2184	 -0.0805	 -0.1535	  0.0000
  5.1117	 13.2184	 -0.1767	 -0.0832	  0.0000
  5.2845	 13.2184	  0.2797	  0.0913	  0.0000
  5.4573	 13.2184	  0.1267	  0.3489	  0.0000
  5.6300	 13.2184	  0.9638	  1.0787	  0.0000
  5.8028	 13.2184	 -0.1514	 -0.0734	  0.0000
  5.9756	 13.2184	  0.0322	 -1.6277	  0.0000
  6.1484	 13.2184	 -0.0443	  0.1179	  0.0000
  6.3212	 13.2184	 -0.0993	 -0.0765	  0.0000
  6.4940	 13.2184	 -0.7960	 -2.1766	  0.0000
  6.6668	 13.2184	 -2.5987	  1.0370	  0.0000
  6.8396	 13.2184	 -2.4362	 -2.2706	  0.0000
  7.0124	 13.2184	 -2.2274	 -1.6934	  0.0000
  7.1851	 13.2184	 -0.0182	  0.0728	  0.0000
  7.3579	 13.2184	 -0.0114	  0.0342	  0.0000
  7.5307	 13.2184	  3.0865	 -0.3815	  0.0000
  7.7035	 13.2184	 -1.2090	 -1.2860	  0.0000
  7.8763	 13.2184	 -2.0678	  0.1141	  0.0000
  8.0491	 13.2184	 -1.7311	  0.1799	  0.0000
  8.2219	 13.2184	  0.5459	  0.4364	  0.0000
  8.3947	 13.2184	 -0.8511	  0.3578	  0.0000
  8.5675	 13.2184	 -1.4257	  0.1826	  0.0000
  8.7402	 13.2184	 -2.0619	  0.2535	  0.0000
  8.9130	 13.2184	 -1.8102	  0.3263	  0.0000
  9.0858	 13.2184	 -1.3214	  0.1932	  0.0000
  9.2586	 13.2184	 -0.5470	  0.1356	  0.0000
  9.4314	 13.2184	 -1.8969	  3.8136	  0.0000
  9.6042	 13.2184	 -2.5755	  0.7796	  0.0000
  9.7770	 13.2184	 -5.8949	  0.5854	  0.0000
  9.9498	 13.2184	 -3.5326	 -0.2801	  0.0000
 10.1226	 13.2184	 -5.0851	 -0.7169	  0.0000
 10.2954	 13.2184	 -2.6446	 -1.6769	  0.0000
 10.4681	 13.2184	  4.0877	 -2.5669	  0.0000
 10.6409	 13.2184	 -0.3867	 -0.5583	  0.0000
 10.8137	 13.2184	  0.0000	  0.0000	  0.0000
 10.9865	 13.2184	  0.0000	  0.0000	  0.0000
